date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-04-13 15:10:00,990.48,8.51,282.44,-2.29,46.41,11.12,5.16,5.96,3.25,5.21,1222.58,1.36,3.57,287.6,0.0,0.0,222.94,439.57,487.64,18.62,421.3400231600425
2020-04-13 15:20:00,990.44,8.5,282.43,-2.43,45.96,11.11,5.11,6.0,3.21,5.16,1222.6,2.52,4.41,276.3,0.0,0.0,356.94,687.84,1163.51,18.92,421.53370994833665
2020-04-13 15:30:00,990.35,8.86,282.8,-2.86,43.45,11.38,4.95,6.44,3.11,4.99,1221.0,2.17,4.87,285.5,0.0,0.0,478.07,902.7,1089.0,19.19,421.6131983565893
2020-04-13 15:40:00,990.29,9.22,283.17,-3.32,40.96,11.67,4.78,6.89,3.01,4.82,1219.45,1.48,4.49,319.6,0.0,0.0,572.23,1067.57,1230.89,19.45,421.76321168374193
2020-04-13 15:50:00,990.33,9.63,283.58,-3.28,39.97,11.99,4.79,7.2,3.02,4.84,1217.73,2.59,6.37,12.76,0.0,0.0,550.7,1022.97,1181.85,19.76,421.5727579930774
2020-04-13 16:00:00,990.31,9.63,283.58,-3.41,39.58,11.99,4.75,7.25,2.99,4.79,1217.72,1.8,4.57,326.2,0.0,0.0,479.28,901.74,1024.13,20.16,421.31707530871364
2020-04-13 16:10:00,990.32,9.45,283.4,-3.79,38.93,11.85,4.61,7.24,2.9,4.66,1218.57,1.87,4.13,350.7,0.0,0.0,318.51,603.47,997.49,20.59,421.29894365179484
2020-04-13 16:20:00,990.38,9.02,282.96,-3.91,39.7,11.51,4.57,6.94,2.87,4.61,1220.53,1.47,4.29,326.5,0.0,0.0,121.33,252.12,293.05,20.98,421.14246632478034
2020-04-13 16:30:00,990.33,8.57,282.51,-4.12,40.3,11.16,4.5,6.66,2.83,4.54,1222.45,2.05,6.13,309.6,0.0,0.0,218.51,421.24,895.75,21.26,421.116499320874
2020-04-13 16:40:00,990.23,8.92,282.87,-4.01,39.69,11.43,4.54,6.89,2.85,4.58,1220.79,2.16,5.57,307.3,0.0,0.0,439.64,795.17,895.75,21.35,420.6978175587388
2020-04-13 16:50:00,990.19,8.79,282.75,-4.29,39.2,11.33,4.44,6.89,2.79,4.49,1221.35,4.9,10.37,22.96,0.0,0.0,302.82,555.98,786.29,21.35,420.9735395704824
2020-04-13 17:00:00,990.28,8.56,282.51,-4.2,40.08,11.16,4.47,6.68,2.81,4.51,1222.44,4.11,6.77,21.76,0.0,0.0,276.46,513.32,747.88,21.29,420.87855741856066
2020-04-13 17:10:00,990.35,8.64,282.58,-4.01,40.45,11.22,4.54,6.68,2.85,4.58,1222.15,3.85,6.57,27.35,0.0,0.0,367.61,653.28,665.64,21.13,420.95215945286174
2020-04-13 17:20:00,990.39,8.7,282.64,-4.15,39.85,11.26,4.49,6.77,2.82,4.53,1221.96,3.66,7.21,28.28,0.0,0.0,266.6,483.98,612.16,20.95,421.40683847513174
2020-04-13 17:30:00,990.45,8.52,282.45,-4.28,39.95,11.13,4.44,6.68,2.8,4.49,1222.84,3.83,6.37,22.02,0.0,0.0,239.24,433.01,506.56,20.8,421.358451045945
2020-04-13 17:40:00,990.57,8.62,282.54,-4.39,39.36,11.2,4.41,6.79,2.77,4.45,1222.57,2.21,6.21,16.09,0.0,0.0,141.85,261.97,395.95,20.64,421.3468684605064
2020-04-13 17:50:00,990.64,8.29,282.21,-4.6,39.6,10.95,4.34,6.62,2.73,4.38,1224.12,1.91,4.29,4.29,0.0,0.0,83.7,167.57,186.29,20.47,421.3588169822078
2020-04-13 18:00:00,990.69,7.96,281.87,-4.74,40.08,10.71,4.29,6.42,2.7,4.33,1225.64,1.7,4.77,341.7,0.0,0.0,66.2,136.1,146.91,20.28,421.34617465265035
2020-04-13 18:10:00,990.76,7.81,281.72,-4.8,40.31,10.6,4.27,6.33,2.69,4.31,1226.39,1.63,5.21,339.6,0.0,0.0,59.76,116.41,125.29,20.06,421.56954233194443
2020-04-13 18:20:00,990.88,7.59,281.49,-4.79,40.94,10.44,4.27,6.17,2.69,4.31,1227.5,2.41,5.01,11.33,0.0,0.0,49.3,92.47,103.67,19.82,421.68956197435404
2020-04-13 18:30:00,990.97,7.15,281.04,-4.92,41.77,10.13,4.23,5.9,2.66,4.27,1229.56,3.22,5.37,20.83,0.0,0.0,35.41,68.34,85.91,19.56,421.9772782188665
2020-04-13 18:40:00,991.07,6.96,280.84,-4.97,42.16,10.0,4.22,5.79,2.65,4.25,1230.51,2.64,4.77,25.58,0.0,0.0,23.34,45.37,52.7,19.25,422.37867291477477
2020-04-13 18:50:00,991.18,6.86,280.73,-5.16,41.85,9.93,4.16,5.78,2.61,4.19,1231.12,1.72,4.21,13.68,0.0,0.0,16.3,32.24,38.8,18.9,422.70871431881244
2020-04-13 19:00:00,991.33,6.8,280.65,-5.32,41.54,9.89,4.11,5.78,2.58,4.14,1231.62,1.37,4.37,13.72,0.0,0.0,7.85,20.08,26.06,18.55,422.55713147954543
2020-04-13 19:10:00,991.38,6.7,280.56,-5.4,41.53,9.82,4.08,5.74,2.56,4.12,1232.11,0.85,2.88,69.92,0.0,0.0,1.41,9.85,14.67,18.22,422.70903981509537
2020-04-13 19:20:00,991.46,6.38,280.22,-5.58,41.92,9.61,4.03,5.58,2.53,4.06,1233.67,0.87,2.24,189.7,0.0,0.0,0.0,3.28,5.79,17.95,422.8116470167522
2020-04-13 19:30:00,991.51,6.1,279.94,-5.64,42.52,9.42,4.01,5.42,2.52,4.04,1234.96,0.64,1.64,273.2,0.0,0.0,0.0,0.0,1.35,17.71,422.99785344844474
2020-04-13 19:40:00,991.66,5.93,279.76,-5.71,42.79,9.32,3.99,5.33,2.5,4.02,1235.89,0.72,1.84,240.7,0.0,0.0,0.0,0.0,0.0,17.5,423.14588632094177
2020-04-13 19:50:00,991.87,5.75,279.56,-5.76,43.18,9.2,3.97,5.23,2.49,4.0,1236.97,0.97,2.06,272.0,0.0,0.0,0.0,0.0,0.0,17.31,423.0224576767601
2020-04-13 20:00:00,991.87,5.62,279.43,-5.96,42.88,9.11,3.91,5.21,2.45,3.94,1237.59,1.3,3.04,277.4,0.0,0.0,0.0,0.0,0.0,17.15,423.20303774606685
2020-04-13 20:10:00,991.94,5.41,279.22,-6.21,42.71,8.98,3.84,5.15,2.41,3.87,1238.64,1.29,2.44,263.2,0.0,0.0,0.0,0.0,0.0,17.01,423.5807020016271
2020-04-13 20:20:00,992.03,5.14,278.94,-6.23,43.44,8.81,3.83,4.99,2.4,3.86,1239.96,1.39,2.32,267.5,0.0,0.0,0.0,0.0,0.0,16.86,423.485402867443
2020-04-13 20:30:00,992.09,4.84,278.63,-6.12,44.73,8.63,3.86,4.77,2.42,3.89,1241.35,1.47,2.6,263.6,0.0,0.0,0.0,0.0,0.0,16.7,424.0604269177978
2020-04-13 20:40:00,992.16,4.68,278.46,-6.22,44.89,8.53,3.83,4.7,2.41,3.86,1242.18,1.41,3.28,269.3,0.0,0.0,0.0,0.0,0.0,16.52,424.87722748112145
2020-04-13 20:50:00,992.21,4.45,278.23,-6.4,44.98,8.4,3.78,4.62,2.37,3.81,1243.28,1.77,3.18,267.0,0.0,0.0,0.0,0.0,0.0,16.33,425.07936345492834
2020-04-13 21:00:00,992.26,4.27,278.05,-6.55,45.04,8.29,3.73,4.56,2.34,3.76,1244.19,1.94,3.69,268.6,0.0,0.0,0.0,0.0,0.0,16.13,425.0019207150439
2020-04-13 21:10:00,992.34,4.04,277.81,-6.7,45.28,8.16,3.69,4.46,2.32,3.72,1245.35,1.88,3.81,259.5,0.0,0.0,0.0,0.0,0.0,15.91,425.23543936512175
2020-04-13 21:20:00,992.38,3.91,277.67,-6.98,44.7,8.08,3.61,4.47,2.27,3.64,1246.01,2.14,4.09,264.3,0.0,0.0,0.0,0.0,0.0,15.66,425.5017118445095
2020-04-13 21:30:00,992.39,3.84,277.61,-7.13,44.38,8.05,3.57,4.48,2.24,3.6,1246.34,1.92,3.36,258.3,0.0,0.0,0.0,0.0,0.0,15.42,425.35087557614094
2020-04-13 21:40:00,992.47,3.74,277.5,-7.17,44.58,7.99,3.56,4.43,2.23,3.59,1246.93,2.12,3.81,262.3,0.0,0.0,0.0,0.0,0.0,15.16,424.84959065282635
2020-04-13 21:50:00,992.52,3.58,277.34,-7.11,45.29,7.9,3.58,4.32,2.25,3.61,1247.67,2.04,3.02,258.6,0.0,0.0,0.0,0.0,0.0,14.91,425.01235597771
2020-04-13 22:00:00,992.56,3.32,277.07,-7.02,46.47,7.76,3.6,4.15,2.26,3.63,1248.89,1.74,2.76,257.3,0.0,0.0,0.0,0.0,0.0,14.67,425.78014039483946
2020-04-13 22:10:00,992.56,3.1,276.85,-6.99,47.33,7.63,3.61,4.02,2.27,3.64,1249.91,2.41,3.22,256.2,0.0,0.0,0.0,0.0,0.0,14.45,425.9503552687559
2020-04-13 22:20:00,992.63,3.03,276.78,-6.8,48.22,7.6,3.66,3.93,2.3,3.69,1250.25,2.78,3.45,257.3,0.0,0.0,0.0,0.0,0.0,14.24,426.5998916842835
2020-04-13 22:30:00,992.68,2.89,276.63,-6.59,49.54,7.52,3.73,3.79,2.34,3.75,1250.94,2.58,3.73,251.9,0.0,0.0,0.0,0.0,0.0,14.03,426.96583980054777
2020-04-13 22:40:00,992.75,2.76,276.5,-6.58,50.01,7.45,3.73,3.73,2.34,3.75,1251.61,2.2,3.08,253.3,0.0,0.0,0.0,0.0,0.0,13.84,427.2593981179086
2020-04-13 22:50:00,992.88,2.54,276.27,-6.51,51.09,7.34,3.75,3.59,2.35,3.78,1252.76,1.89,2.72,254.0,0.0,0.0,0.0,0.0,0.0,13.65,427.3548548447932
2020-04-13 23:00:00,993.08,2.38,276.09,-6.51,51.65,7.25,3.75,3.51,2.35,3.77,1253.73,2.15,4.07,257.7,0.0,0.0,0.0,0.0,0.0,13.47,427.61207148631127
2020-04-13 23:10:00,993.21,2.21,275.91,-6.55,52.13,7.17,3.74,3.43,2.34,3.76,1254.69,1.91,3.2,266.7,0.0,0.0,0.0,0.0,0.0,13.3,427.57573565045533
2020-04-13 23:20:00,993.31,2.0,275.69,-6.59,52.75,7.06,3.72,3.34,2.34,3.75,1255.77,1.76,3.75,259.9,0.0,0.0,0.0,0.0,0.0,13.13,426.32850206433517
2020-04-13 23:30:00,993.49,1.93,275.61,-6.6,52.98,7.02,3.72,3.3,2.33,3.75,1256.33,2.05,3.77,260.4,0.0,0.0,0.0,0.0,0.0,12.96,424.5397838484232
2020-04-13 23:40:00,993.66,1.87,275.53,-6.69,52.83,6.99,3.7,3.3,2.32,3.72,1256.81,1.72,3.77,269.9,0.0,0.0,0.0,0.0,0.0,12.8,425.07441061857674
2020-04-13 23:50:00,993.8,1.81,275.46,-6.82,52.55,6.96,3.66,3.3,2.29,3.68,1257.28,1.5,3.17,271.4,0.0,0.0,0.0,0.0,0.0,12.64,423.86749689001965
2020-04-14 00:00:00,993.83,1.74,275.38,-6.92,52.43,6.93,3.63,3.29,2.28,3.65,1257.69,1.75,3.29,267.6,0.0,0.0,0.0,0.0,0.0,12.48,424.51936356607666
2020-04-14 00:10:00,993.86,1.55,275.19,-6.98,52.91,6.83,3.61,3.22,2.27,3.64,1258.61,2.0,3.73,255.5,0.0,0.0,0.0,0.0,0.0,12.35,422.31477139787563
2020-04-14 00:20:00,993.94,1.58,275.22,-6.98,52.76,6.85,3.61,3.24,2.26,3.64,1258.56,1.9,4.01,267.1,0.0,0.0,0.0,0.0,0.0,12.21,420.4318890173118
2020-04-14 00:30:00,993.93,1.57,275.21,-7.0,52.74,6.84,3.61,3.23,2.26,3.63,1258.58,2.63,3.53,251.8,0.0,0.0,0.0,0.0,0.0,12.08,419.42712993370947
2020-04-14 00:40:00,993.85,1.53,275.18,-7.0,52.87,6.82,3.61,3.22,2.26,3.63,1258.66,2.44,3.33,246.8,0.0,0.0,0.0,0.0,0.0,11.96,418.95719153272057
2020-04-14 00:50:00,993.76,1.51,275.16,-7.05,52.76,6.82,3.6,3.22,2.25,3.62,1258.64,2.63,3.37,246.1,0.0,0.0,0.0,0.0,0.0,11.86,417.5787713191629
2020-04-14 01:00:00,993.71,1.57,275.22,-7.05,52.52,6.84,3.59,3.25,2.25,3.62,1258.33,2.99,3.81,250.5,0.0,0.0,0.0,0.0,0.0,11.77,417.95398492888853
2020-04-14 01:10:00,993.74,1.48,275.13,-6.98,53.16,6.8,3.61,3.18,2.26,3.64,1258.78,2.43,3.69,254.1,0.0,0.0,0.0,0.0,0.0,11.72,417.57110198763013
2020-04-14 01:20:00,993.72,1.52,275.18,-6.7,54.14,6.82,3.69,3.13,2.31,3.72,1258.5,2.45,3.77,251.9,0.0,0.0,0.0,0.0,0.0,11.7,417.72312997576546
2020-04-14 01:30:00,993.64,1.64,275.31,-6.51,54.48,6.88,3.75,3.13,2.35,3.77,1257.81,2.25,3.77,252.7,0.0,0.0,0.0,0.0,0.0,11.7,418.4410055940067
2020-04-14 01:40:00,993.67,1.84,275.5,-6.37,54.3,6.98,3.79,3.19,2.38,3.81,1256.92,2.44,4.17,260.4,0.0,0.0,0.0,0.0,0.0,11.72,418.26010282172064
2020-04-14 01:50:00,993.67,2.02,275.68,-6.15,54.53,7.07,3.85,3.21,2.42,3.88,1256.1,2.0,3.61,258.4,0.0,0.0,0.0,0.0,0.0,11.77,418.5215136134706
2020-04-14 02:00:00,993.64,2.14,275.8,-5.79,55.58,7.13,3.96,3.17,2.48,3.99,1255.45,2.07,3.69,263.1,0.0,0.0,0.0,0.0,0.0,11.82,417.44770088086426
2020-04-14 02:10:00,993.63,2.29,275.95,-5.34,56.9,7.21,4.1,3.11,2.57,4.13,1254.68,1.9,4.01,266.2,0.0,0.0,0.0,0.0,0.0,11.89,417.1031868617553
2020-04-14 02:20:00,993.68,2.38,276.04,-5.17,57.26,7.25,4.15,3.1,2.6,4.18,1254.31,1.59,2.68,251.3,0.0,0.0,0.0,0.0,0.0,11.97,416.2346288264214
2020-04-14 02:30:00,993.7,2.39,276.04,-5.31,56.65,7.26,4.11,3.15,2.58,4.14,1254.33,1.9,4.29,261.9,0.0,0.0,0.0,0.0,0.0,12.05,416.0568216128824
2020-04-14 02:40:00,993.73,2.35,276.01,-5.36,56.54,7.24,4.09,3.15,2.57,4.12,1254.52,1.94,3.65,255.1,0.0,0.0,0.0,0.0,0.0,12.15,417.0101585863627
2020-04-14 02:50:00,993.75,2.44,276.09,-5.1,57.34,7.28,4.18,3.11,2.62,4.2,1254.13,2.44,4.61,264.0,0.0,0.0,0.0,0.0,0.0,12.25,416.1669680889497
2020-04-14 03:00:00,993.83,2.53,276.18,-4.77,58.41,7.33,4.28,3.05,2.68,4.31,1253.74,1.85,3.27,272.8,0.0,110.0,0.0,0.0,0.0,12.35,415.783826907066
2020-04-14 03:10:00,993.81,2.47,276.12,-4.51,59.83,7.3,4.37,2.93,2.74,4.4,1253.95,1.62,3.25,264.3,0.0,0.0,0.0,0.0,0.0,12.44,415.40626709373817
2020-04-14 03:20:00,993.9,2.41,276.05,-4.31,61.03,7.27,4.44,2.83,2.78,4.46,1254.33,1.38,3.73,274.1,0.0,100.0,0.0,0.0,0.0,12.51,416.5107517674095
2020-04-14 03:30:00,993.88,2.38,276.03,-4.2,61.63,7.25,4.47,2.78,2.8,4.5,1254.4,1.04,3.89,286.7,0.0,0.0,0.0,0.0,0.0,12.55,415.8208197257713
2020-04-14 03:40:00,993.84,2.34,275.98,-4.13,62.18,7.23,4.5,2.73,2.82,4.52,1254.54,2.24,4.75,279.6,0.0,0.0,0.0,0.0,0.0,12.6,415.27788112671647
2020-04-14 03:50:00,993.89,2.18,275.83,-3.77,64.59,7.15,4.62,2.53,2.9,4.65,1255.25,2.49,5.41,276.4,0.0,0.0,0.0,0.0,0.0,12.63,415.1761362609012
2020-04-14 04:00:00,993.93,1.65,275.29,-3.25,69.74,6.88,4.8,2.08,3.01,4.83,1257.64,1.7,3.45,260.9,0.0,0.0,0.0,0.0,0.0,12.63,414.8062702950167
2020-04-14 04:10:00,993.92,1.37,275.01,-3.27,71.1,6.75,4.8,1.95,3.01,4.83,1258.92,1.83,3.65,255.6,0.0,0.0,0.0,0.0,0.0,12.58,415.42227828926156
2020-04-14 04:20:00,993.97,1.35,274.99,-3.43,70.3,6.74,4.74,2.0,2.97,4.77,1259.09,1.67,2.76,256.0,0.0,0.0,0.0,0.0,0.0,12.51,416.6878125862392
2020-04-14 04:30:00,994.07,1.35,274.98,-3.53,69.8,6.74,4.7,2.03,2.95,4.73,1259.25,0.91,2.08,268.9,0.0,0.0,0.0,0.0,0.0,12.43,416.4512580635017
2020-04-14 04:40:00,994.2,1.45,275.07,-3.41,69.93,6.79,4.75,2.04,2.97,4.77,1258.91,1.51,3.85,321.6,0.0,0.0,0.0,0.0,0.0,12.37,415.6473184878109
2020-04-14 04:50:00,994.28,1.59,275.2,-2.93,71.8,6.85,4.92,1.93,3.08,4.95,1258.33,1.36,4.17,242.5,0.0,0.0,0.0,0.0,0.0,12.32,416.2613447052464
2020-04-14 05:00:00,994.32,1.3,274.91,-2.48,75.8,6.71,5.09,1.62,3.19,5.12,1259.61,2.5,4.41,263.7,0.0,0.0,0.0,0.0,0.0,12.27,416.2098542817405
2020-04-14 05:10:00,994.36,0.8,274.4,-2.26,79.9,6.47,5.17,1.3,3.24,5.2,1261.91,1.81,3.65,257.6,0.0,0.0,0.0,1.54,2.51,12.23,414.2035241926568
2020-04-14 05:20:00,994.45,0.57,274.17,-2.36,80.6,6.37,5.13,1.24,3.22,5.16,1263.1,1.33,2.68,256.0,0.0,0.0,0.0,4.44,7.34,12.16,414.449019082227
2020-04-14 05:30:00,994.56,0.47,274.06,-2.49,80.4,6.32,5.08,1.24,3.18,5.11,1263.72,1.48,2.72,257.5,0.0,0.0,2.41,12.16,17.18,12.06,413.6114638327124
2020-04-14 05:40:00,994.61,0.48,274.07,-2.67,79.3,6.33,5.02,1.31,3.14,5.04,1263.77,1.17,2.48,256.6,0.0,0.0,6.64,24.13,31.08,11.96,414.2863568158708
2020-04-14 05:50:00,994.78,0.47,274.04,-2.72,79.1,6.32,5.0,1.32,3.13,5.02,1264.07,1.22,2.36,256.9,0.0,0.0,13.28,40.54,49.03,11.84,415.4154260170215
2020-04-14 06:00:00,994.96,0.52,274.07,-2.75,78.6,6.34,4.98,1.36,3.12,5.01,1264.07,1.2,1.92,257.5,0.0,0.0,20.72,54.25,65.44,11.74,419.47015576631446
2020-04-14 06:10:00,995.15,0.57,274.11,-2.75,78.3,6.37,4.99,1.38,3.12,5.01,1264.07,1.42,2.04,257.3,0.0,0.0,28.77,70.66,79.15,11.65,419.45414703967685
2020-04-14 06:20:00,995.34,0.61,274.14,-2.71,78.3,6.38,5.0,1.39,3.13,5.02,1264.12,1.48,2.28,254.1,0.0,0.0,36.22,86.49,117.57,11.59,417.8028044576315
2020-04-14 06:30:00,995.47,0.69,274.21,-2.69,78.0,6.42,5.01,1.41,3.14,5.03,1263.91,1.56,2.2,247.6,0.0,0.0,68.81,143.82,227.03,11.56,414.52773010517467
2020-04-14 06:40:00,995.62,1.15,274.66,-2.46,76.7,6.64,5.09,1.55,3.19,5.12,1261.93,1.62,2.32,243.1,0.0,0.0,139.24,253.28,278.38,11.54,414.3069620371128
2020-04-14 06:50:00,995.67,1.8,275.3,-2.3,74.1,6.96,5.16,1.8,3.23,5.18,1258.99,1.35,3.33,253.6,0.0,0.0,163.98,305.6,330.89,11.56,412.1193638426483
2020-04-14 07:00:00,995.8,2.36,275.85,-2.17,71.9,7.24,5.21,2.03,3.26,5.23,1256.59,0.95,2.3,251.0,0.0,0.0,187.53,355.41,383.01,11.65,414.4382045369347
2020-04-14 07:10:00,995.96,2.87,276.35,-2.16,69.35,7.51,5.21,2.3,3.26,5.23,1254.45,1.05,2.62,275.2,0.0,0.0,197.79,383.2,433.01,11.85,415.10100447698665
2020-04-14 07:20:00,995.99,3.19,276.66,-2.2,67.62,7.68,5.19,2.49,3.25,5.22,1253.06,0.9,2.52,290.3,0.0,0.0,232.6,446.33,498.46,12.16,414.6434306004368
2020-04-14 07:30:00,996.09,3.71,277.18,-2.3,64.68,7.97,5.16,2.82,3.23,5.18,1250.83,1.2,3.45,332.9,0.0,0.0,279.48,528.76,551.16,12.54,414.349295271769
2020-04-14 07:40:00,996.16,3.93,277.4,-2.46,62.93,8.1,5.1,3.0,3.19,5.12,1249.95,1.07,2.4,20.74,0.0,0.0,255.13,491.31,604.05,12.99,413.95516433214476
2020-04-14 07:50:00,996.17,3.92,277.38,-2.57,62.46,8.09,5.05,3.04,3.16,5.07,1250.04,1.39,2.84,18.92,0.0,0.0,323.94,608.49,710.04,13.49,413.81409794946904
2020-04-14 08:00:00,996.13,4.26,277.73,-2.45,61.51,8.29,5.1,3.19,3.19,5.12,1248.43,1.54,3.1,235.1,0.0,0.0,393.56,720.85,895.17,14.01,414.1826315958048
2020-04-14 08:10:00,996.24,3.93,277.39,-2.69,61.85,8.1,5.01,3.09,3.13,5.03,1250.09,1.79,4.61,1.53,0.0,0.0,238.83,467.76,897.1,14.56,414.3599836414687
2020-04-14 08:20:00,996.28,3.38,276.83,-2.93,63.17,7.79,4.92,2.87,3.08,4.94,1252.69,1.69,3.45,343.2,0.0,0.0,164.19,326.64,526.64,15.08,414.9448741397147
2020-04-14 08:30:00,996.35,3.16,276.61,-3.19,62.93,7.67,4.82,2.84,3.02,4.84,1253.82,1.57,4.09,286.7,0.0,0.0,175.65,351.93,615.64,15.49,415.09956923197825
2020-04-14 08:40:00,996.42,3.2,276.64,-3.08,63.28,7.69,4.86,2.82,3.04,4.88,1253.73,1.09,2.88,14.36,0.0,0.0,263.58,513.51,1111.97,15.75,415.46911231398195
2020-04-14 08:50:00,996.54,3.36,276.8,-3.2,61.96,7.78,4.82,2.96,3.01,4.84,1253.15,2.37,4.19,30.5,0.0,0.0,251.11,493.24,1099.81,15.88,416.1385316006809
2020-04-14 09:00:00,996.68,3.35,276.77,-3.05,62.77,7.77,4.88,2.89,3.05,4.89,1253.36,2.18,4.53,302.0,0.0,0.0,344.27,661.2,1346.52,15.95,417.2486242538172
2020-04-14 09:10:00,996.81,3.88,277.3,-2.96,60.84,8.07,4.91,3.16,3.07,4.93,1251.09,1.66,4.01,308.3,0.0,0.0,352.11,669.5,1353.28,15.97,417.37736843708984
2020-04-14 09:20:00,996.85,4.29,277.7,-3.04,58.75,8.3,4.88,3.43,3.05,4.89,1249.32,2.14,5.73,287.2,0.0,0.0,483.7,904.44,1420.85,16.03,418.3676736245671
2020-04-14 09:30:00,996.9,4.11,277.51,-3.51,57.44,8.2,4.71,3.49,2.94,4.72,1250.28,1.84,3.87,28.84,0.0,0.0,239.64,476.64,710.42,16.19,421.29838303100775
2020-04-14 09:40:00,996.93,4.04,277.45,-4.0,55.6,8.16,4.54,3.62,2.84,4.55,1250.68,2.91,5.81,28.22,0.0,0.0,391.35,771.81,1579.15,16.39,421.1581854266728
2020-04-14 09:50:00,997.02,3.91,277.31,-4.12,55.62,8.09,4.5,3.59,2.81,4.51,1251.41,2.86,4.53,18.45,0.0,0.0,224.95,444.21,569.11,16.55,421.1672260598652
2020-04-14 10:00:00,997.04,4.18,277.58,-4.34,53.7,8.24,4.43,3.82,2.77,4.44,1250.26,2.9,5.29,23.34,0.0,0.0,697.59,1301.93,1768.34,16.61,420.7754910294677
2020-04-14 10:10:00,997.11,4.25,277.64,-4.46,52.94,8.28,4.38,3.9,2.74,4.4,1250.06,2.86,6.69,22.2,0.0,0.0,152.92,299.23,415.25,16.59,421.25736904246924
2020-04-14 10:20:00,997.13,4.18,277.56,-4.44,53.29,8.24,4.39,3.85,2.74,4.4,1250.41,1.27,2.96,19.31,0.0,0.0,285.51,566.41,1762.55,16.57,421.5170162458325
2020-04-14 10:30:00,997.1,4.66,278.05,-4.35,51.89,8.52,4.42,4.1,2.76,4.43,1248.2,1.45,3.67,23.7,0.0,0.0,491.35,929.15,1747.1,16.55,421.25684536852737
2020-04-14 10:40:00,997.15,4.91,278.29,-4.5,50.41,8.67,4.37,4.3,2.73,4.38,1247.16,2.86,4.33,12.98,0.0,0.0,468.41,894.98,1818.53,16.59,421.068261652915
2020-04-14 10:50:00,997.39,4.89,278.26,-4.55,50.27,8.66,4.35,4.31,2.72,4.37,1247.54,1.36,3.24,352.5,0.0,260.0,139.03,277.03,289.19,16.74,421.2027561234123
2020-04-14 11:00:00,997.48,4.52,277.88,-4.79,50.65,8.44,4.27,4.16,2.67,4.28,1249.36,1.81,3.24,273.5,0.0,80.0,275.65,550.0,1723.94,16.93,421.3193275839497
2020-04-14 11:10:00,997.42,5.26,278.63,-4.63,48.7,8.89,4.33,4.56,2.7,4.34,1245.93,1.68,2.76,275.7,0.0,0.0,691.95,1306.76,1851.35,16.99,421.2255815550501
2020-04-14 11:20:00,997.44,5.39,278.76,-4.65,48.17,8.97,4.32,4.65,2.7,4.33,1245.37,1.55,3.51,324.9,0.0,0.0,151.11,300.58,344.21,17.11,421.28515096366095
2020-04-14 11:30:00,997.47,4.96,278.33,-5.31,47.21,8.71,4.11,4.6,2.57,4.12,1247.43,2.62,4.29,26.32,0.0,0.0,219.72,443.24,1629.34,17.3,421.60181538098766
2020-04-14 11:40:00,997.42,5.15,278.52,-5.75,45.05,8.82,3.97,4.85,2.48,3.98,1246.58,1.91,4.45,47.86,0.0,0.0,724.95,1388.03,1880.31,17.45,421.66231459842743
2020-04-14 11:50:00,997.34,6.61,279.99,-4.56,44.58,9.76,4.35,5.41,2.72,4.36,1239.8,2.13,4.01,303.3,0.0,0.0,467.2,900.39,1889.96,17.5,421.14326002615616
2020-04-14 12:00:00,997.46,6.03,279.39,-4.95,45.05,9.38,4.22,5.15,2.64,4.23,1242.6,1.55,2.84,274.9,0.0,0.0,450.5,878.76,1940.15,17.6,420.9086144273139
2020-04-14 12:10:00,997.42,6.63,279.99,-5.3,42.09,9.77,4.11,5.66,2.57,4.12,1239.95,2.1,3.89,345.2,0.0,0.0,746.48,1420.85,2123.55,17.76,421.0968631462601
2020-04-14 12:20:00,997.47,6.03,279.39,-6.16,41.06,9.38,3.85,5.53,2.4,3.86,1242.78,4.22,6.23,21.65,0.0,0.0,280.28,554.83,572.78,17.98,421.41429367455737
2020-04-14 12:30:00,997.46,5.65,279.01,-5.49,44.37,9.13,4.05,5.08,2.53,4.06,1244.38,1.76,4.25,352.6,0.0,0.0,266.4,532.43,561.39,18.18,420.8026089702133
2020-04-14 12:40:00,997.4,5.71,279.08,-5.24,45.05,9.17,4.13,5.04,2.58,4.14,1243.97,2.46,3.93,350.7,0.0,0.0,437.83,872.39,1781.85,18.25,420.4666498686081
2020-04-14 12:50:00,997.4,6.0,279.37,-5.28,44.03,9.36,4.12,5.24,2.57,4.13,1242.7,1.82,3.45,247.7,0.0,0.0,660.76,1284.36,1739.38,18.24,420.5474230640881
2020-04-14 13:00:00,997.27,6.86,280.24,-5.44,40.96,9.93,4.07,5.86,2.54,4.08,1238.74,2.2,4.53,332.6,0.0,0.0,631.39,1207.14,1884.17,18.24,420.3865543186275
2020-04-14 13:10:00,997.32,6.68,280.06,-5.26,42.06,9.81,4.13,5.68,2.58,4.14,1239.57,2.87,6.13,272.5,0.0,0.0,288.33,569.11,644.98,18.36,420.3425764710217
2020-04-14 13:20:00,997.27,6.76,280.14,-5.03,42.58,9.86,4.2,5.66,2.62,4.21,1239.14,2.27,4.81,240.0,0.0,0.0,512.68,999.42,2040.54,18.58,419.8487980498157
